id,type,properties,mentions,article_id,text
technology:bottle_bulb,Technology,"{'name': 'Bottle Bulb', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['bottle bulb'],article_id,Technology Bottle Bulb bottle bulb
organization:my_shelter_foundation,Organization,"{'name': 'My Shelter Foundation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['My Shelter Foundation'],article_id,Organization My Shelter Foundation My Shelter Foundation
technology:socialite,Technology,"{'name': 'SociaLite', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['SociaLite'],article_id,Technology SociaLite SociaLite
organization:cooper_union,Organization,"{'name': 'Cooper Union', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Cooper Union'],article_id,Organization Cooper Union Cooper Union
organization:wa_polytechnic,Organization,"{'name': 'Wa Polytechnic', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Wa Polytechnic'],article_id,Organization Wa Polytechnic Wa Polytechnic
company:barefoot_power,Company,"{'name': 'Barefoot Power', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Barefoot Power'],article_id,Company Barefoot Power Barefoot Power
policy:national_action_plan_on_climate_change,Policy,"{'name': 'National Action Plan on Climate Change', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'government_program', 'jurisdiction': 'India', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['National Action Plan on Climate Change'],article_id,Policy National Action Plan on Climate Change National Action Plan on Climate Change government_program India
company:areva_solar,Company,"{'name': 'Areva Solar', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Areva Solar'],article_id,Company Areva Solar Areva Solar
company:reliance_power,Company,"{'name': 'Reliance Power', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Reliance Power'],article_id,Company Reliance Power Reliance Power
organization:export_import_bank,Organization,"{'name': 'Export-Import Bank', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'government', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Export-Import Bank'],article_id,Organization Export-Import Bank Export-Import Bank government
project:sungazing_house,Project,"{'name': 'Sungazing House', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Park City, Utah', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Sungazing House'],article_id,"Project Sungazing House Sungazing House Park City, Utah"
technology:solar_grazing_windows,Technology,"{'name': 'solar-grazing windows', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['solar-grazing windows'],article_id,Technology solar-grazing windows solar-grazing windows
organization:green_builder_media,Organization,"{'name': 'Green Builder Media', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Green Builder Media'],article_id,Organization Green Builder Media Green Builder Media
technology:solar_thermal_system,Technology,"{'name': 'solar-thermal system', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar-thermal system', 'solar thermal fence']",article_id,Technology solar-thermal system solar-thermal system solar thermal fence
project:carr_ski_home,Project,"{'name': 'Carr Ski Home', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Aspen, Colo.', 'time_period': '2008', 'location_type': None, 'role_in_solar_energy_space': None}","['ski home', 'home']",article_id,"Project Carr Ski Home ski home home Aspen, Colo. 2008"
location:aspen_colo,Location,"{'name': 'Aspen, Colo.', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}","['Aspen, Colo.', 'Aspen']",article_id,"Location Aspen, Colo. Aspen, Colo. Aspen city"
organization:michigan_state_university,Organization,"{'name': 'Michigan State University', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'university', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Michigan State University', 'MSU']",article_id,Organization Michigan State University Michigan State University MSU university
technology:transparent_solar_panels,Technology,"{'name': 'Transparent Solar Panels', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar panel technology', 'solar panel', 'panels', 'new type of solar panel']",article_id,Technology Transparent Solar Panels solar panel technology solar panel panels new type of solar panel
location:greece,Location,"{'name': 'Greece', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'country', 'role_in_solar_energy_space': None}",['Greece'],article_id,Location Greece Greece country
project:solarize_greece,Project,"{'name': 'Solarize Greece', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Greece', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['#SolarizeGreece'],article_id,Project Solarize Greece #SolarizeGreece Greece
location:rhodes,Location,"{'name': 'Rhodes', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'region', 'role_in_solar_energy_space': None}",['Rhodes'],article_id,Location Rhodes Rhodes region
policy:fuel_economy_requirement,Policy,"{'name': 'fuel economy requirement', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'regulation', 'jurisdiction': 'United States', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['requirement that automakers nearly double the fuel economy of their vehicles by 2025'],article_id,Policy fuel economy requirement requirement that automakers nearly double the fuel economy of their vehicles by 2025 regulation United States
policy:chinese_oil_price_regulation,Policy,"{'name': 'Chinese oil price regulation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'regulation', 'jurisdiction': 'China', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['new regulation', 'new rule']",article_id,Policy Chinese oil price regulation new regulation new rule regulation China
technology:utility_scale_solar_power,Technology,"{'name': 'utility-scale solar power', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['utility-scale solar power'],article_id,Technology utility-scale solar power utility-scale solar power
person:william_mcdonough,Person,"{'name': 'William McDonough', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['William McDonough', 'Bill McDonough']",article_id,Person William McDonough William McDonough Bill McDonough
project:nasa_sustainability_base,Project,"{'name': ""NASA's Sustainability Base"", 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Ames Research Center, Moffett Field, Mountain View, Calif.', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","[""NASA's new Sustainability Base"", 'the building']",article_id,"Project NASA's Sustainability Base NASA's new Sustainability Base the building Ames Research Center, Moffett Field, Mountain View, Calif."
location:salem_new_hampshire,Location,"{'name': 'Salem, New Hampshire', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}","['Salem, New Hampshire']",article_id,"Location Salem, New Hampshire Salem, New Hampshire city"
technology:sapphire_screens,Technology,"{'name': 'Sapphire Screens', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['sapphire screens'],article_id,Technology Sapphire Screens sapphire screens
technology:powerpack_2,Technology,"{'name': 'Powerpack 2', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Powerpack 2'],article_id,Technology Powerpack 2 Powerpack 2
company:spg_solar,Company,"{'name': 'SPG Solar', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['SPG Solar'],article_id,Company SPG Solar SPG Solar
company:valero_energy,Company,"{'name': 'Valero Energy', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Valero Energy'],article_id,Company Valero Energy Valero Energy
company:tesoro_energy,Company,"{'name': 'Tesoro Energy', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Tesoro Energy'],article_id,Company Tesoro Energy Tesoro Energy
company:occidental_petroleum,Company,"{'name': 'Occidental Petroleum', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Occidental Petroleum'],article_id,Company Occidental Petroleum Occidental Petroleum
organization:wwf,Organization,"{'name': 'WWF', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'nonprofit', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['WWF', 'the former World Wildlife Fund']",article_id,Organization WWF WWF the former World Wildlife Fund nonprofit
project:forest_green_rovers,Project,"{'name': 'Forest Green Rovers', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Stroud', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Forest Green Rovers'],article_id,Project Forest Green Rovers Forest Green Rovers Stroud
policy:chinese_energy_law,Policy,"{'name': 'Chinese Energy Law', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'legislation', 'jurisdiction': 'China', 'enactment_year': 2011, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['energy legislation', 'Chinese proposal', 'draft law', 'proposed law', 'energy law']",article_id,Policy Chinese Energy Law energy legislation Chinese proposal draft law proposed law energy law legislation China 2011
project:shilin_solar_farm,Project,"{'name': 'Shilin Solar Farm', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Shilin, China', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['solar farm in Shilin'],article_id,"Project Shilin Solar Farm solar farm in Shilin Shilin, China"
organization:selco_india,Organization,"{'name': 'Selco-India', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'social enterprise', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Selco-India'],article_id,Organization Selco-India Selco-India social enterprise
project:infosys_solar_park,Project,"{'name': 'Infosys Solar Park', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Infosys Solar Park'],article_id,Project Infosys Solar Park Infosys Solar Park
company:infosys,Company,"{'name': 'Infosys', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Infosys'],article_id,Company Infosys Infosys
policy:federal_tax_incentive,Policy,"{'name': 'Federal Tax Incentive', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'tax_credit', 'jurisdiction': 'federal', 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['federal tax incentive', '30% tax credit']",article_id,Policy Federal Tax Incentive federal tax incentive 30% tax credit tax_credit federal
company:raymond_james,Company,"{'name': 'Raymond James', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Raymond James'],article_id,Company Raymond James Raymond James
company:chevron_energy_solutions,Company,"{'name': 'Chevron Energy Solutions', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Chevron Energy Solutions'],article_id,Company Chevron Energy Solutions Chevron Energy Solutions
project:googleplex_solar_canopies,Project,"{'name': 'Googleplex Solar Canopies', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Mountain View, Calif.', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar canopies at its headquarters in Mountain View, Calif.']",article_id,"Project Googleplex Solar Canopies solar canopies at its headquarters in Mountain View, Calif. Mountain View, Calif."
project:california_state_university_fresno_solar,Project,"{'name': 'California State University Fresno Solar', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': '2.1 megawatts', 'location': 'Fresno, California', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Fresno campus of California State University'],article_id,"Project California State University Fresno Solar Fresno campus of California State University 2.1 megawatts Fresno, California"
project:102_kilowatt_project_san_bruno,Project,"{'name': '102-kilowatt project in San Bruno', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': '102-kilowatt', 'location': 'San Bruno', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['102-kilowatt project in the San Francisco Bay Area suburb of San Bruno'],article_id,Project 102-kilowatt project in San Bruno 102-kilowatt project in the San Francisco Bay Area suburb of San Bruno 102-kilowatt San Bruno
policy:jobs_act,Policy,"{'name': 'JOBS Act', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'legislation', 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['JOBS Act'],article_id,Policy JOBS Act JOBS Act legislation
organization:trec,Organization,"{'name': 'Trans-Mediterranean Renewable Energy Cooperation', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'consortium', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Trans-Mediterranean Renewable Energy Cooperation', 'TREC']",article_id,Organization Trans-Mediterranean Renewable Energy Cooperation Trans-Mediterranean Renewable Energy Cooperation TREC consortium
organization:club_of_rome,Organization,"{'name': 'Club of Rome', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'consortium', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Club of Rome'],article_id,Organization Club of Rome Club of Rome consortium
organization:german_aerospace_bureau,Organization,"{'name': 'German Aerospace Bureau', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'government', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['German Aerospace Bureau'],article_id,Organization German Aerospace Bureau German Aerospace Bureau government
organization:union_for_the_mediterranean,Organization,"{'name': 'Union for the Mediterranean', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'intergovernmental', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Union for the Mediterranean'],article_id,Organization Union for the Mediterranean Union for the Mediterranean intergovernmental
location:hassi_rmel,Location,"{'name': ""Hassi R'mel"", 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}","[""Hassi R'mel""]",article_id,Location Hassi R'mel Hassi R'mel city
company:new_energy_algeria,Company,"{'name': 'New Energy Algeria', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['New Energy Algeria', 'NEAL']",article_id,Company New Energy Algeria New Energy Algeria NEAL
person:ali_al_nuaimi,Person,"{'name': 'Ali al-Nuaimi', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': ""Saudi Arabia's oil minister""}",['Ali al-Nuaimi'],article_id,Person Ali al-Nuaimi Ali al-Nuaimi Saudi Arabia's oil minister
project:illinois_wind_facility,Project,"{'name': 'Illinois wind facility', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': '98 megawatts', 'location': 'Illinois', 'time_period': 'spring 2014', 'location_type': None, 'role_in_solar_energy_space': None}",['Illinois wind facility'],article_id,Project Illinois wind facility Illinois wind facility 98 megawatts Illinois spring 2014
company:chrysler,Company,"{'name': 'Chrysler', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Chrysler'],article_id,Company Chrysler Chrysler
technology:solar_powered_vehicles,Technology,"{'name': 'Solar Powered Vehicles', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar powered vehicles', 'solar sedan', 'sunmobile']",article_id,Technology Solar Powered Vehicles solar powered vehicles solar sedan sunmobile
project:buffalo_ny_plant,Project,"{'name': 'Buffalo, N.Y. plant', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'Buffalo, N.Y.', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['Buffalo, N.Y. plant']",article_id,"Project Buffalo, N.Y. plant Buffalo, N.Y. plant Buffalo, N.Y."
company:nalcor,Company,"{'name': 'Nalcor', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Nalcor'],article_id,Company Nalcor Nalcor
project:deepwater_wind,Project,"{'name': 'Deepwater Wind', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Deepwater Wind'],article_id,Project Deepwater Wind Deepwater Wind
person:tom_rand,Person,"{'name': 'Tom Rand', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': 'green technology supporter'}","['Tom Rand', 'Rand']",article_id,Person Tom Rand Tom Rand Rand green technology supporter
organization:mars_discovery_district,Organization,"{'name': 'MaRS Discovery District', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'not-for-profit company', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['MaRS Discovery District'],article_id,Organization MaRS Discovery District MaRS Discovery District not-for-profit company
organization:vci_green_funds,Organization,"{'name': 'VCi Green Funds', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'venture capitalist business', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['VCi Green Funds'],article_id,Organization VCi Green Funds VCi Green Funds venture capitalist business
technology:solar_plants,Technology,"{'name': 'solar plants', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['solar plants'],article_id,Technology solar plants solar plants
technology:enhanced_geothermal,Technology,"{'name': 'enhanced geothermal', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['enhanced geothermal'],article_id,Technology enhanced geothermal enhanced geothermal
project:solar_map_of_new_york,Project,"{'name': 'Solar Map of New York', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': 'New York', 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}","['solar map', 'solar map of New York']",article_id,Project Solar Map of New York solar map solar map of New York New York
location:gainesville,Location,"{'name': 'Gainesville', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': 'city', 'role_in_solar_energy_space': None}",['Gainesville'],article_id,Location Gainesville Gainesville city
project:energiewende,Project,"{'name': 'Energiewende', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['Energiewende'],article_id,Project Energiewende Energiewende
governmentagency:international_energy_agency,GovernmentAgency,"{'name': 'International Energy Agency', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': 'federal', 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['International Energy Agency'],article_id,GovernmentAgency International Energy Agency International Energy Agency federal
policy:eeg,Policy,"{'name': 'EEG', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': 'legislation', 'jurisdiction': 'Germany', 'enactment_year': 2011, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['EEG'],article_id,Policy EEG EEG legislation Germany 2011
person:peter_altmaier,Person,"{'name': 'Peter Altmaier', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': None, 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': 'Environment Minister'}",['Peter Altmaier'],article_id,Person Peter Altmaier Peter Altmaier Environment Minister
organization:ig_metall,Organization,"{'name': 'IG Metall', 'ticker': None, 'headquarters': None, 'country': None, 'government_level': None, 'organization_type': 'union', 'policy_type': None, 'jurisdiction': None, 'enactment_year': None, 'capacity': None, 'location': None, 'time_period': None, 'location_type': None, 'role_in_solar_energy_space': None}",['IG Metall'],article_id,Organization IG Metall IG Metall union
